epoch,train_loss,train_acc,val_loss,val_acc,seed,model,experiment
0,0.6988074045327806,0.5033610755441741,0.69560068025589,0.5098,0,ICLTransformer,task_A_regular
1,0.6967620370330029,0.49991997439180536,0.6985524580001831,0.4972,0,ICLTransformer,task_A_regular
2,0.6975497459937913,0.5010203265044815,0.6999332770347595,0.501,0,ICLTransformer,task_A_regular
3,0.6963311135387299,0.5004801536491678,0.6959051944732666,0.5,0,ICLTransformer,task_A_regular
4,0.6941685768156748,0.5003801216389244,0.6939952956199646,0.5028,0,ICLTransformer,task_A_regular
5,0.6925335153269554,0.5164052496798975,0.6859167574882508,0.5522,0,ICLTransformer,task_A_regular
6,0.6801551123282058,0.5671214788732394,0.6586858612060547,0.6094,0,ICLTransformer,task_A_regular
7,0.6237749958389395,0.6510083226632523,0.575054854106903,0.6978,0,ICLTransformer,task_A_regular
8,0.5615753502455014,0.7095470550576184,0.5476253167152405,0.7194,0,ICLTransformer,task_A_regular
9,0.5354820401354117,0.7323143405889885,0.514761446237564,0.7448,0,ICLTransformer,task_A_regular
10,0.516996805554926,0.7432978553137004,0.5044311817169189,0.7498,0,ICLTransformer,task_A_regular
11,0.5028356788024096,0.7574823943661971,0.5017581771850586,0.751,0,ICLTransformer,task_A_regular
12,0.4901584209385358,0.7634643085787451,0.48482063579559326,0.7656,0,ICLTransformer,task_A_regular
13,0.48180438370161266,0.7678457106274008,0.48995217628479004,0.7596,0,ICLTransformer,task_A_regular
14,0.47992221711539734,0.7720270486555698,0.4754126242637634,0.7722,0,ICLTransformer,task_A_regular
15,0.4734555654580706,0.7748479513444302,0.48020286009311675,0.77,0,ICLTransformer,task_A_regular
16,0.46876842680264375,0.7770486555697823,0.4607531871795654,0.7824,0,ICLTransformer,task_A_regular
17,0.46541127619761663,0.778169014084507,0.4583204804420471,0.7828,0,ICLTransformer,task_A_regular
18,0.46365159688930047,0.779509443021767,0.46692250490188597,0.777,0,ICLTransformer,task_A_regular
19,0.46183967235451623,0.7823103393085787,0.4536271038532257,0.786,0,ICLTransformer,task_A_regular
0,0.6974766937474435,0.504241357234315,0.6982239533424377,0.4874,1,ICLTransformer,task_A_regular
1,0.6963505677773919,0.5035611395646606,0.7013726937294006,0.4886,1,ICLTransformer,task_A_regular
2,0.6973033541295959,0.49979993597951344,0.6979291954994201,0.5084,1,ICLTransformer,task_A_regular
3,0.6963928405972968,0.499479833546735,0.6946456242561341,0.5056,1,ICLTransformer,task_A_regular
4,0.6943391846938872,0.5021606914212549,0.6942628254890442,0.4982,1,ICLTransformer,task_A_regular
5,0.6937838569188087,0.5032410371318822,0.6940443466186523,0.5002,1,ICLTransformer,task_A_regular
6,0.6928397395699338,0.5148047375160051,0.6882705043792725,0.54,1,ICLTransformer,task_A_regular
7,0.6852115924623956,0.5545774647887324,0.6779995670318604,0.58,1,ICLTransformer,task_A_regular
8,0.6664493910481775,0.5925696222791293,0.6377804702758789,0.6336,1,ICLTransformer,task_A_regular
9,0.5993217137116323,0.6740356914212549,0.5606568243980408,0.7078,1,ICLTransformer,task_A_regular
10,0.5465996207027826,0.7225512163892446,0.5162679277420044,0.7494,1,ICLTransformer,task_A_regular
11,0.5203399482670881,0.7425776248399488,0.5069534318923951,0.7518,1,ICLTransformer,task_A_regular
12,0.5031269873073861,0.754121318822023,0.48416955642700193,0.7646,1,ICLTransformer,task_A_regular
13,0.49280336228283966,0.7618838028169014,0.4857753357410431,0.757,1,ICLTransformer,task_A_regular
