epoch,train_loss,train_acc,val_loss,val_acc,seed,model,experiment
0,0.6984799717208334,0.49867957746478875,0.6965725399017334,0.5014,0,ICLTransformer,task_A_ablation_context_increase
1,0.6961696009782457,0.5006802176696543,0.6972628147125244,0.5054,0,ICLTransformer,task_A_ablation_context_increase
2,0.6968563573003274,0.5009002880921894,0.696877513217926,0.501,0,ICLTransformer,task_A_ablation_context_increase
3,0.6952903253931395,0.5008002560819462,0.6951465314865112,0.4952,0,ICLTransformer,task_A_ablation_context_increase
4,0.6939958112645851,0.5003801216389244,0.6935286679267884,0.5004,0,ICLTransformer,task_A_ablation_context_increase
5,0.6934996248054749,0.5028209026888605,0.6922367170333862,0.517,0,ICLTransformer,task_A_ablation_context_increase
6,0.689297012269268,0.5375120038412292,0.6854384786605835,0.5564,0,ICLTransformer,task_A_ablation_context_increase
7,0.6773672976963957,0.5757642445582587,0.6694530963897705,0.592,0,ICLTransformer,task_A_ablation_context_increase
8,0.64858293075415,0.6220590588988476,0.6212420271873474,0.6478,0,ICLTransformer,task_A_ablation_context_increase
9,0.5889276474065573,0.6860995518565941,0.5560655770301819,0.7146,0,ICLTransformer,task_A_ablation_context_increase
10,0.5495640083708623,0.7195702624839949,0.5279572328567504,0.7414,0,ICLTransformer,task_A_ablation_context_increase
11,0.5283905508881495,0.7364156530089628,0.515927314376831,0.7372,0,ICLTransformer,task_A_ablation_context_increase
12,0.5082442444127897,0.7479793533930857,0.5073048845291138,0.7548,0,ICLTransformer,task_A_ablation_context_increase
13,0.5005915582027386,0.7543213828425096,0.50325224609375,0.756,0,ICLTransformer,task_A_ablation_context_increase
14,0.4948905998704986,0.7603633162612036,0.49201104984283445,0.7622,0,ICLTransformer,task_A_ablation_context_increase
15,0.48560006201038286,0.7654249359795134,0.4923785175323486,0.7606,0,ICLTransformer,task_A_ablation_context_increase
16,0.4808482332357829,0.7686659731113956,0.4793099294185638,0.7718,0,ICLTransformer,task_A_ablation_context_increase
17,0.476907347861997,0.7721470870678617,0.46946862659454347,0.777,0,ICLTransformer,task_A_ablation_context_increase
18,0.47614009672639923,0.7714668693982074,0.473626318359375,0.7702,0,ICLTransformer,task_A_ablation_context_increase
19,0.47293774163524566,0.7734875160051217,0.4663064803123474,0.7792,0,ICLTransformer,task_A_ablation_context_increase
0,0.6981260323951858,0.5014604673495519,0.6976326171875,0.4958,1,ICLTransformer,task_A_ablation_context_increase
1,0.6963932470689205,0.5023007362355953,0.7023098371505737,0.4894,1,ICLTransformer,task_A_ablation_context_increase
2,0.697016867953287,0.5005401728553137,0.6975956930160523,0.507,1,ICLTransformer,task_A_ablation_context_increase
3,0.6953507855668111,0.5055017605633803,0.6925736852645874,0.5102,1,ICLTransformer,task_A_ablation_context_increase
4,0.6894464774412626,0.5366317221510883,0.6884609477043152,0.5406,1,ICLTransformer,task_A_ablation_context_increase
5,0.671239058431071,0.5836067541613317,0.6463139511108399,0.6172,1,ICLTransformer,task_A_ablation_context_increase
6,0.6124555306382735,0.662752080665813,0.5714991032600403,0.6966,1,ICLTransformer,task_A_ablation_context_increase
7,0.5551921468080235,0.7147087067861716,0.5270035843849182,0.7374,1,ICLTransformer,task_A_ablation_context_increase
8,0.531024645598994,0.7365957106274008,0.5154684025764465,0.737,1,ICLTransformer,task_A_ablation_context_increase
9,0.5104280955202296,0.7484795134443022,0.49810173110961914,0.7496,1,ICLTransformer,task_A_ablation_context_increase
10,0.5053106734908345,0.7538612355953905,0.49633839797973633,0.7594,1,ICLTransformer,task_A_ablation_context_increase
11,0.49759140965575294,0.7580825864276568,0.49314997005462646,0.7592,1,ICLTransformer,task_A_ablation_context_increase
12,0.4892859130754361,0.7631642125480154,0.4711209310531616,0.7736,1,ICLTransformer,task_A_ablation_context_increase
13,0.48290683178376603,0.7684859154929577,0.47754878101348874,0.766,1,ICLTransformer,task_A_ablation_context_increase
14,0.47444794604628704,0.7751280409731114,0.48287064228057863,0.7658,1,ICLTransformer,task_A_ablation_context_increase
15,0.4678031012282329,0.7761083546734955,0.46934502506256104,0.7792,1,ICLTransformer,task_A_ablation_context_increase
16,0.4666060954141556,0.7784691101152369,0.47536402158737184,0.7756,1,ICLTransformer,task_A_ablation_context_increase
17,0.46278653292894056,0.780729833546735,0.45773544244766234,0.783,1,ICLTransformer,task_A_ablation_context_increase
18,0.46490700224297604,0.7792893725992317,0.45695180168151855,0.7788,1,ICLTransformer,task_A_ablation_context_increase
19,0.4605882966869467,0.7815500960307298,0.45749067544937133,0.7832,1,ICLTransformer,task_A_ablation_context_increase
0,0.6978512408638733,0.5032810499359796,0.6954494528770446,0.4974,2,ICLTransformer,task_A_ablation_context_increase
1,0.6964237139716496,0.5009202944942381,0.697089867401123,0.4918,2,ICLTransformer,task_A_ablation_context_increase
2,0.6972279362428203,0.5010003201024328,0.6977093385696411,0.5034,2,ICLTransformer,task_A_ablation_context_increase
3,0.6954573865278735,0.5026608514724712,0.6950071454048157,0.493,2,ICLTransformer,task_A_ablation_context_increase
4,0.6939811446297337,0.5026008322663252,0.6974479290962219,0.4992,2,ICLTransformer,task_A_ablation_context_increase
